,Crime Type,Subject Count,state,year,url
6,Malware/Scareware,3,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,24,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,26,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,286,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,19,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,88,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,15,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,1,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,7,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,28,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,30,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,1,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,2,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,0,Connecticut,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,52,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,47,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,250,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,11,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,0,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,8,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,20,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,11,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,133,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,0,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,2,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,59,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,16,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Gambling,0,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Government Impersonation,8,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,0,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,30,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,19,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,1,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,11,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,73,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,8,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Lottery/Sweepstakes,2,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Malware/Scareware,24,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,27,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,15,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,544,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,17,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,144,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,38,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,1,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,28,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,17,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,69,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,0,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,5,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,3,Delaware,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,277,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,235,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,18,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,8,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,1,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,5,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,30,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,5,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,14,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,0,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,0,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,18,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,290,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Gambling,0,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Government Impersonation,699,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,0,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,71,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,52,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,0,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,4,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,27,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,8,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Lottery/Sweepstakes,50,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Malware/Scareware,4,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,13,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,43,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,78,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,42,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,41,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,164,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,0,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,2,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,47,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,6,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,1,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,3,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,1,District of Columbia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,764,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,494,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,797,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,295,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,25,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,60,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,415,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,77,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,750,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,19,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,20,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,538,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,336,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Gambling,7,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Government Impersonation,134,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,4,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,607,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,514,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,17,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,67,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,565,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,89,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Lottery/Sweepstakes,88,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Malware/Scareware,46,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Misrepresentation,299,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,No Lead Value,235,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Non-payment/Non-Delivery,"2,564",Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Other,236,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Personal Data Breach,826,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Phishing/Vishing/Smishing/Pharming,281,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Ransomware,18,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Re-shipping,41,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Real Estate/Rental,475,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Tech Support,263,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Terrorism,7,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Virus,27,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Virtual Currency,27,Florida,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,419/Overpayment,432,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,Advanced Fee,265,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Auction,332,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,BEC/EAC,151,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
5,Charity,8,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
6,Civil Matter,11,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
7,Confidence Fraud/Romance,151,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
8,Corporate Data Breach,30,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
9,Credit Card Fraud,162,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
10,Crimes Against Children,6,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
11,Criminal Forums,0,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
12,Denial of Service,4,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
13,Employment,238,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
14,Extortion,110,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
15,Gambling,0,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
16,Government Impersonation,69,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
17,Hacktivist,0,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
18,Harassment/Threats of Violence,222,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
19,,,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
20,Descriptors*,,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
21,Social Media,243,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
22,"*These descriptors relate to the medium or tool used to facilitate the crime, and are used by the IC3 for tracking purposes only. They are available only after another crime type has been selected.",,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
1,Health Care Related,5,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
2,IPR/Copyright and Counterfeit,32,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
3,Identity Theft,181,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
4,Investment,25,Georgia,2016,https://www.ic3.gov/Media/PDF/AnnualReport/2016State/StateReport.aspx
